gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
0,-0.43991649313097614,1,1,-0.015113308357824713,1,0,0.8255244991635975,2901.8,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,1.0843365120829946,1,1,0.6144762801425001,4949.1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,-0.0965540357978854,1,0,0.18240906009930805,2198.9,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
1,-0.43991649313097614,0,1,-0.5037576729981889,1,1,-1.5076384890696393,374.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.21871512695797646,1,0,-1.3381351950526947,761.95,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,2.273158691738958,0,0,-0.5037576729981889,1,1,0.47820892612887816,1520.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,0,1,-0.9516816739185228,1,0,-1.4843733310673135,190.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,1,1.4508197855632678,1,1,0.27380789510844483,5163.0,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,-0.11172900893009581,4059.85,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,0.6493740171459885,2281.6,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,1,1,1.4915401492832983,1,0,-1.491020519067978,1356.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,-1.4744025490663168,231.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.46569176996548,50.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,1,1,-0.9109613101984924,1,0,-1.4727407520661506,242.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,1,0.9214550572028734,1,1,0.3652067301175816,4264.25,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,0.021214751083194285,2774.55,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1,2.273158691738958,1,0,0.5549717837226001,1,1,0.5197538511330312,3605.2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,1.4915401492832983,1,1,-0.16656830993557784,4069.9,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.273158691738958,0,0,-0.8702409464784621,1,1,0.45660556512671835,874.2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-0.8702409464784621,1,1,1.2376501552047963,1145.35,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.13727439951791576,1,0,-0.5255164619714603,1323.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,0,1.002895784642934,1,1,1.1595456961969886,5497.05,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-0.1779947632379461,1,0,-1.5458598200734601,534.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,0.3920903288424788,1,0,-0.3393951979528547,2455.05,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.4660935640654862,38.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,1,-0.38159658183809786,0,0,-0.801374763999037,947.4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.5851984004382496,1,0,-1.4727407520661506,357.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,-1.328164413051698,1476.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.2006888271011353,70.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.6666391278783103,1,1,0.8072447321617703,1448.6,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,1.0581760791868549,291.9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,1.4100994218432374,1,1,0.7989357471609396,5903.15,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,1.2064976032430856,1,1,-1.4860351280674797,1201.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-0.43991649313097614,1,0,1.002895784642934,1,1,1.3207400052131024,5921.35,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.16745288709781284,146.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.38159658183809786,1,1,0.4117370461222332,1759.4,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,1,-0.30015585439803716,0,0,-0.9874960280176428,844.45,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,2.273158691738958,0,0,1.6137012404433893,1,1,1.440389389225063,7774.05,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,0,-1.2367242199587352,1,1,0.641065032145158,134.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.9924020376385531,1,1,-1.481049737066981,140.95,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.1145631287986442,1,1,-0.47067716096597834,249.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,0,0,0.10704778280226633,0,0,-0.5172074769706297,1701.65,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,-0.43991649313097614,0,0,-0.3408762181180675,1,0,-1.3348116010523623,592.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.43991649313097614,1,1,-1.2367242199587352,1,1,0.22893937610395967,135.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.3340343812144315,7732.65,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,0.35136996512244845,1,1,1.3872118852197473,4282.4,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,0,1,-1.1552834925186746,1,0,-0.5122220859701314,219.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0.356897745116751,2018.1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0.9800716201790471,669.0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-1.2774445836787656,1,1,0.13920233809498894,68.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-1.1552834925186746,1,1,-0.2081132349397309,224.85,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,0,0,0.6364125111626608,1,0,0.46989994112804756,3771.5,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,2.273158691738958,0,0,-1.2367242199587352,1,1,0.966777244177718,196.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,2.273158691738958,1,0,-0.8295205827584317,1,1,0.47987072312904416,943.85,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.125056875803025,1,1,1.4852579082295487,6572.85,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.9214550572028734,1,1,-0.18484807693740507,3175.85,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.1835880740372453,29.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4860351280674797,20.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.37517751211857825,318.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,-1.3397969920528607,24.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,-0.43991649313097614,0,0,0.3920903288424788,1,0,0.05777428508684881,2762.75,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.5055748979694671,49.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0.8172155141627669,631.85,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.2937494591104381,232.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.43991649313097614,1,0,1.6137012404433893,1,1,0.5945347161405068,5919.35,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,0,0,-0.7073594915983407,1,1,-0.5238546649712943,749.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,-1.1552834925186746,1,1,0.5180920541328647,307.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.8702409464784621,1,0,-1.3148700370503688,245.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
